id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3637180,Room in Cute Craftsman Style House,3152296,Lynda,Other neighborhoods,Greenwood,47.68635,-122.35316,Private room,45,1,190,2019-03-31,3.29,2,72
3639023,Quiet & beautify room in Queen Anne,18362115,Rahul,Queen Anne,North Queen Anne,47.6448,-122.37393,Private room,250,2,19,2017-08-15,0.41,1,365
3646393,Private Suite w Jacuzzi near UW!,579854,Sharon,Capitol Hill,Montlake,47.63966,-122.30463,Entire home/apt,109,2,172,2019-04-01,3.69,1,72
3652078,Seattle Houseboat Stay on the Water,525710,Libby,Queen Anne,North Queen Anne,47.65161,-122.36213,Entire home/apt,75,180,1,2016-09-05,0.03,1,363
3653575,Spacious private bedroom and bath,5658605,Schuyler & Tara,Other neighborhoods,Greenwood,47.69394,-122.36307,Private room,155,1,42,2018-08-11,0.73,1,365
3657819,BALLARD SEATTLE PRIVATE COZY COMFY CHARMING CLEAN,15056324,Maria,Ballard,Loyal Heights,47.68169,-122.38106,Entire home/apt,113,2,111,2018-05-21,1.93,1,196
3673011,Cozy & Private Room in the Heart of Columbia City,1859394,Andrew,Rainier Valley,Columbia City,47.55946,-122.28303,Private room,69,2,84,2018-06-28,1.46,1,89
3677729,Classic Seattle Bungalow private rm,18681876,Margaret,Rainier Valley,Mount Baker,47.58344,-122.29587,Entire home/apt,75,14,53,2018-10-07,0.94,1,4
3678718,Odd Lodging in the Heart of Ballard,5776729,Ballard Odd Fellows,Ballard,Adams,47.66746,-122.37826,Entire home/apt,60,1,245,2019-04-01,4.31,1,24
3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,University District,47.66169,-122.31291,Entire home/apt,90,1,20,2019-03-16,0.35,57,200
3689119,A Garden Guest House,1375021,Charlotte & Larry,Ballard,West Woodland,47.67212,-122.36501,Entire home/apt,85,2,182,2019-03-31,3.19,1,310
3689416,Cozy Cove - Private bath,6533205,Lauren,Other neighborhoods,Bitter Lake,47.72478,-122.35307,Private room,52,1,16,2017-08-12,0.28,1,31
3691288,Centrally Located 3bd/2.5ba Home,18791339,Young,Central Area,Atlantic,47.59759,-122.29875,Entire home/apt,163,2,112,2017-12-28,2.69,1,0
3697951,Spacious and Colorful Capitol Hill One Bedroom,1870462,Amy & Sean,Central Area,Minor,47.61352,-122.31417,Entire home/apt,175,21,6,2017-08-12,0.10,2,32
3703121,Charming Home with spacious deck...,3768176,Erin,Lake City,Matthews Beach,47.69455,-122.27659,Entire home/apt,135,7,23,2018-10-08,0.41,1,83
3706719,Center UW Comfy Quiet & View (306),3074414,Melissa,University District,University District,47.66132,-122.31498,Entire home/apt,95,2,14,2018-09-03,0.25,57,174
3720429,Best Location in Lower Queen Anne!,19000707,Jon,Queen Anne,Lower Queen Anne,47.62352,-122.3573,Entire home/apt,200,2,7,2015-09-16,0.12,1,365
3720511,Modern townhouse w/hot tub,6117728,Malory,Queen Anne,North Queen Anne,47.64759,-122.3589,Entire home/apt,325,2,15,2018-09-24,0.26,1,0
3726391,WELCOME! Large Artsy Home: March 5-21 Available,16477349,Donna,Rainier Valley,Brighton,47.54464,-122.27077,Entire home/apt,170,7,3,2018-08-26,0.05,2,0
3728802,Madrona Urban Oasis - Mountain & Lake Views+Space!,19048175,Pam,Central Area,Leschi,47.60688,-122.28724,Entire home/apt,750,4,3,2015-08-31,0.05,1,12
3732076,Lake Union Hacker House - 1FL 4p 1L,1243056,Andy,Other neighborhoods,Wallingford,47.6499,-122.33126,Shared room,37,4,12,2018-08-11,0.21,58,276
3732094,Lake Union Hacker House - 3FL 4p 1L,1243056,Andy,Other neighborhoods,Wallingford,47.65085,-122.33291,Shared room,45,3,7,2017-12-04,0.12,58,363
3732103,Lake Union Hacker House - 2FL 4p 1U,1243056,Andy,Other neighborhoods,Wallingford,47.65021,-122.33203,Shared room,38,4,9,2016-09-06,0.16,58,363
3738724,Spacious Queen Anne townhouse,1311683,Stephanie,Queen Anne,Lower Queen Anne,47.62711,-122.34622,Entire home/apt,240,1,0,,,1,0
3739681,Spacious 2 brd close to everything,832888,Matt And Jess,Other neighborhoods,Wallingford,47.66103,-122.33516,Entire home/apt,115,4,61,2018-12-28,1.07,2,211
3742374,Central Master Suite w/Private Bath,17467850,Jessica,Beacon Hill,North Beacon Hill,47.59203,-122.31459,Private room,90,1,0,,,1,0
3757899,"Lake view, hip, comfortable + quiet",13603379,Leslie,Rainier Valley,Rainier Beach,47.50948,-122.25249,Entire home/apt,175,2,4,2017-08-20,0.12,1,0
3759039,Pvt Room1 HugeCapHillHome_Walk Everywhere+Parking!,19245041,Myyk,Capitol Hill,Broadway,47.6201,-122.31702,Private room,135,1,173,2019-04-10,5.02,2,149
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,Other neighborhoods,Ravenna,47.68045,-122.3112,Private room,50,1,72,2018-12-23,1.26,2,232
3768745,Downtown Queen Anne large suite,19311504,Andrew,Queen Anne,East Queen Anne,47.63184,-122.34512,Private room,105,1,102,2019-03-15,2.19,1,361
3770248,"Center UW, Convenient  Comfy  (212)",3074414,Melissa,University District,University District,47.66155,-122.31479,Entire home/apt,90,1,19,2018-10-16,0.33,57,340
3772674,Cozy Ballard Apartment,18232665,Kim,Ballard,Adams,47.67407,-122.39386,Entire home/apt,95,3,193,2019-03-24,3.42,1,129
3773700,Modern home in popular neighborhood,1821227,Lisa,Other neighborhoods,Wallingford,47.66292,-122.32672,Entire home/apt,210,3,9,2016-11-26,0.16,1,0
3775757,1 Bedroom Apartment in Capitol Hill,2625862,Courtney,Capitol Hill,Stevens,47.61775,-122.31085,Entire home/apt,90,2,1,2016-08-17,0.03,1,0
3783162,Charming Craftsman Bungalow in Wallingford,19412970,Paul,Other neighborhoods,Wallingford,47.66032,-122.33191,Entire home/apt,295,1,70,2019-04-14,1.23,1,262
3791920,"Modern, private 1BR basement apt",2327457,Jen,Other neighborhoods,Wallingford,47.66401,-122.32834,Entire home/apt,99,2,217,2019-04-14,3.85,1,85
3793406,Modern North Seattle Gem,881457,Aaron,Other neighborhoods,Roosevelt,47.67341,-122.3157,Entire home/apt,80,2,9,2015-09-13,0.16,2,190
3793790,The Blossom Room with Queen Bed,17795956,Cris,Beacon Hill,Holly Park,47.54176,-122.28929,Private room,50,1,160,2019-03-30,2.81,2,287
3811118,"Private,Turnkey,Gorgeous City Home",13856694,Darron,Capitol Hill,Portage Bay,47.65037,-122.31989,Entire home/apt,300,30,0,,,1,365
3818746,Stunning View Home Perched 2 Blocks above Alki Beach,33360,Laura,West Seattle,North Admiral,47.58252,-122.40002,Entire home/apt,350,3,62,2019-04-08,1.20,7,233
3819831,Hardwood Home by the Subway,13166405,Philip,Capitol Hill,Broadway,47.61877,-122.31601,Entire home/apt,154,3,9,2017-07-28,0.16,1,0
3821663,Historic One Bedroom Apartment 302,6372203,Darcy,Downtown,Pioneer Square,47.60247,-122.33378,Entire home/apt,200,1,220,2019-03-24,3.88,7,344
3821822,Sweet & Cozy Apartment @ Green Lake,19660469,Jil,Other neighborhoods,Green Lake,47.68834,-122.34391,Entire home/apt,85,2,213,2019-04-07,3.74,1,247
3835995,Ballard Craftsman Charmer,19756727,Jamie,Ballard,West Woodland,47.67308,-122.36414,Entire home/apt,84,2,341,2019-03-28,6.00,1,297
3843706,Charming Ravenna Park / University of Wa  3br 2ba,19811465,Maryanne,Other neighborhoods,Roosevelt,47.67341,-122.31558,Entire home/apt,245,5,8,2018-10-10,0.16,1,16
3844087,Airy European style in Fremont,13771267,Paige,Other neighborhoods,Fremont,47.66283,-122.349,Private room,58,1,88,2018-11-18,1.65,2,0
3859671,Greenlake Tangletown House sleeps 4,19913881,Michael,Other neighborhoods,Green Lake,47.67457,-122.33201,Entire home/apt,178,3,12,2018-10-07,0.22,1,258
3860170,Historic Exposed Brick Loft in Old Ballard,2216874,Justin,Ballard,Adams,47.66705,-122.38594,Entire home/apt,101,2,0,,,1,0
3861673,Beautiful Guest Suite for 2 in Ballard,19928221,Debbie,Ballard,Whittier Heights,47.68403,-122.37409,Entire home/apt,70,1,695,2019-04-06,12.32,1,296
3868138,Pike's Place. 98 Walkscore 1BD,8534462,Corp Condos & Apts,Downtown,Central Business District,47.60266,-122.33754,Entire home/apt,199,2,70,2018-09-08,1.23,384,134
3868844,Soundview Home,559827,Judith,West Seattle,Alki,47.56895,-122.4076,Entire home/apt,345,5,23,2019-01-02,0.44,2,274
3870937,Urban Cottage by the Lake ,19333511,Tania,Lake City,Matthews Beach,47.70245,-122.27642,Entire home/apt,125,2,114,2019-03-17,2.01,1,302
3883137,Delightful Spacious Apartment!,6933188,Jeannette,Other neighborhoods,Crown Hill,47.69336,-122.37318,Entire home/apt,100,2,201,2019-01-01,3.71,1,137
3883392,Open Plan 2bdr/1bath in Queen Anne w/parking,19932967,Pat & Roberta,Queen Anne,West Queen Anne,47.63555,-122.37317,Entire home/apt,185,3,44,2018-10-28,0.82,2,305
3888924,Lake Union Hacker House - 1FL 2p U,1243056,Andy,Other neighborhoods,Wallingford,47.65128,-122.3328,Shared room,45,4,6,2018-08-22,0.12,58,363
3888986,Lake Union Hacker House - 2FL 2p L,1243056,Andy,Other neighborhoods,Wallingford,47.65106,-122.33099,Shared room,45,4,4,2019-03-03,0.09,58,287
3889050,Lake Union Hacker House - 1FL 2p L,1243056,Andy,Other neighborhoods,Wallingford,47.65158,-122.3308,Shared room,45,4,6,2018-03-15,0.11,58,363
3889280,Lake Union Hacker House - 2FL 2p U,1243056,Andy,Other neighborhoods,Wallingford,47.64996,-122.3327,Shared room,45,4,4,2017-07-01,0.12,58,281
3889299,Lake Union Hacker House - 3FL 2p U,1243056,Andy,Other neighborhoods,Wallingford,47.65169,-122.33252,Shared room,45,4,5,2017-05-20,0.11,58,363
3889330,Lake Union Hacker House - 1FL 4p 1U,1243056,Andy,Other neighborhoods,Wallingford,47.65129,-122.33103,Shared room,37,4,5,2018-07-25,0.14,58,348
3890990,Walkable 2 bedroom in Greenwood  ,5325329,Blair,Other neighborhoods,Greenwood,47.69981,-122.35552,Entire home/apt,175,1,240,2019-03-15,4.25,14,324
3898413,Whitman Acres: Queen Room,20184201,Sherry,Other neighborhoods,Fremont,47.65893,-122.34595,Private room,62,2,146,2019-03-28,3.08,3,280
3898692,2BR/1BA Close to Shopping & Alki Beach!,6614779,Alex & Tony,West Seattle,Alki,47.5689,-122.39916,Entire home/apt,74,2,108,2019-03-31,1.91,2,163
3906076,"ConvtnCntr/1BR, Close to Everything",20220925,Ezana,Downtown,First Hill,47.61139,-122.33048,Entire home/apt,130,3,185,2019-04-06,3.29,1,97
3908378,Private Suite in Ballard Craftsman,1611939,Drew,Ballard,West Woodland,47.67553,-122.36706,Entire home/apt,100,2,387,2019-04-14,6.84,1,53
3915826,Clean & cozy 1BR in Wallingford,1252862,Jay,Other neighborhoods,Wallingford,47.65797,-122.33853,Entire home/apt,76,2,38,2019-03-19,0.68,1,6
3921664,Central 1-Bedroom–Madison Valley/East Capitol Hill,20314969,Ariel,Central Area,Harrison/Denny-Blaine,47.62449,-122.293,Entire home/apt,90,2,138,2019-04-05,3.44,1,32
3922853,Urban homestead close to everything,20321164,Noel,Other neighborhoods,Greenwood,47.69457,-122.35796,Entire home/apt,105,14,30,2017-08-19,0.56,3,0
3925077,MID-CENTURY MODERN HOME,475860,Alex,Other neighborhoods,Bryant,47.67511,-122.28763,Entire home/apt,449,3,2,2017-01-02,0.04,1,281
3925573,Cozy Apartment near Bumbershoot,20338511,Amber,Queen Anne,East Queen Anne,47.6427,-122.34369,Entire home/apt,130,2,5,2015-09-14,0.09,1,0
3926008,Capitol Hill 1 Bedroom Craftsman,8642533,Sasha,Capitol Hill,Stevens,47.62307,-122.31169,Entire home/apt,140,3,56,2018-11-02,0.99,3,341
3939683,Lake Union Hacker House - 3FL 2p L,1243056,Andy,Other neighborhoods,Wallingford,47.65093,-122.33133,Shared room,45,4,3,2017-05-20,0.07,58,363
3946160,Near Downtown Townhouse,20450031,Linh,Central Area,Atlantic,47.59198,-122.30718,Entire home/apt,299,1,446,2019-04-02,7.91,2,114
3946674,The Corner Room at The Farmhouse,4349190,Rachel & Jon,Central Area,Minor,47.60192,-122.30798,Private room,70,2,119,2019-03-31,2.16,1,145
3953611,Private 1BD suite - Seattle's Madrona neighborhood,6576807,Karen,Central Area,Harrison/Denny-Blaine,47.61857,-122.28863,Entire home/apt,100,3,123,2018-10-28,2.18,1,39
3953742,"Lovely Historical Apartment, With Great Views!!!",20493911,Kevin,Downtown,Belltown,47.61229,-122.34363,Entire home/apt,183,1,275,2019-04-14,7.47,9,328
3959460,upper level apt in duplex with view,7307064,Beth,Other neighborhoods,Phinney Ridge,47.68078,-122.35157,Entire home/apt,130,3,112,2019-03-25,1.99,1,170
3961077,Bedroom in artistic Northwest home,2222321,Deb,Other neighborhoods,Wedgwood,47.68571,-122.28996,Private room,50,1,66,2019-03-19,1.18,4,145
3970736,Buddha's Oasis fully private apartment in my home,16729336,Deborah,Central Area,Minor,47.61442,-122.30672,Entire home/apt,130,3,163,2019-02-28,2.90,1,229
3971346,In City 50's Modern Urban Homestead,14446306,Derek,Magnolia,Southeast Magnolia,47.64667,-122.38496,Entire home/apt,250,2,87,2019-03-25,1.55,1,342
3987838,Madrona Casita,20671912,Amanda And Toni,Central Area,Madrona,47.60808,-122.29434,Entire home/apt,100,2,176,2019-04-07,3.25,1,16
3992155,Downtown Seattle Studio - Belltown,8616799,Jana,Downtown,Belltown,47.61832,-122.34514,Entire home/apt,125,2,157,2019-03-29,2.86,1,119
3993960,Green on Green - Middle Level Apt.,1214247,Marcell,Delridge,North Delridge,47.56211,-122.36173,Entire home/apt,75,2,25,2019-04-07,0.45,2,9
3997861,Beautiful Condo in Ideal Location,20725320,Kate,Queen Anne,East Queen Anne,47.63091,-122.34478,Entire home/apt,175,1,2,2015-08-22,0.04,1,0
4008373,Ultra-Modern 2Bed w/ Amazing Views,8534462,Corp Condos & Apts,Downtown,Central Business District,47.60367,-122.33701,Entire home/apt,350,2,58,2019-03-24,1.04,384,173
4016079,Cozy Home away from home close to UW & Children’s,16206353,Kathleen,Other neighborhoods,Laurelhurst,47.65964,-122.27078,Entire home/apt,146,1,46,2019-01-15,0.83,1,25
4024844,Newly Renovated Apartment,595074,Jillian And Lorin,Other neighborhoods,Roosevelt,47.67737,-122.31487,Entire home/apt,80,1,167,2019-03-24,3.31,1,135
4025954,Greenlake Getaway,20873639,James,Other neighborhoods,Green Lake,47.67674,-122.33019,Entire home/apt,90,2,95,2019-01-12,1.70,1,263
4026757,YELLOW SUITE - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66707,-122.33968,Private room,75,1,296,2019-04-05,5.30,5,258
4030640,Spectacular View Apartment,8607308,Lisa,West Seattle,Fairmount Park,47.55309,-122.37871,Entire home/apt,100,2,91,2019-04-06,1.99,1,292
4038347,Private room in a house! Room A,20283872,Lisa,Other neighborhoods,Greenwood,47.69627,-122.34543,Private room,48,1,180,2019-03-30,3.22,1,364
4046863,BLUE ROOM - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66685,-122.33986,Private room,72,1,324,2019-03-22,5.80,5,308
4047058,GREEN SUITE - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66858,-122.33688,Private room,65,1,255,2019-03-26,4.57,5,240
4053972,Sweet and Cozy Madrona Apartment,2325108,Josh And Nicole,Central Area,Madrona,47.61593,-122.28531,Entire home/apt,103,2,140,2019-03-25,2.50,1,151
4061207,Family friendly home near downtown ,17530058,Langdon,Central Area,Atlantic,47.59317,-122.3017,Entire home/apt,90,2,3,2015-11-18,0.07,1,0
4066344,West Seattle Guest Room,21088545,Paul,Delridge,High Point,47.54676,-122.37056,Private room,80,1,0,,,1,0
4069543,West Seattle - Private Family Suite,6584748,Sean And Karla,West Seattle,Fauntleroy,47.53213,-122.39078,Private room,120,2,181,2018-10-01,3.23,2,0
4077415,Comfy Place in the Heart of Seattle,11308167,Matt,Queen Anne,North Queen Anne,47.64733,-122.35892,Entire home/apt,69,1,0,,,1,0
4100009,Spacious 1BR in quirky Fremont,14012754,Lara,Other neighborhoods,Fremont,47.66088,-122.35434,Entire home/apt,105,2,131,2019-04-09,2.36,4,244
4104442,Elegant Townhouse in Phinney Ridge,10722904,Arnaud,Other neighborhoods,Phinney Ridge,47.67391,-122.35542,Private room,70,2,22,2017-03-12,0.40,1,0
4105164,"New, Bright, Modern in W. Seattle *",20695413,Harry,West Seattle,Gatewood,47.5443,-122.38598,Private room,100,1,247,2019-04-07,4.43,2,351
4111137,Central District Central Digs,5079733,Eula & Marvin,Central Area,Mann,47.61837,-122.29771,Entire home/apt,78,2,123,2019-04-07,2.38,1,33
4120442,"SEATTLE FULL CONDO, SLEEPS 4, NICE!",12057949,Holly,Downtown,Central Business District,47.61285,-122.3322,Entire home/apt,269,1,1,2018-06-14,0.10,1,365
4122325,Spacious 3bd/2ba Green Lake Home,17961308,Ryan,Other neighborhoods,Green Lake,47.67431,-122.32483,Entire home/apt,245,2,37,2018-09-02,0.68,1,0
4125779,Cozy Queen Anne Finished Basement,21401856,Nick,Queen Anne,West Queen Anne,47.63637,-122.36103,Private room,119,1,21,2017-08-06,0.38,2,365
4126798,Spacious Eastlake Apartment,13389754,Ashley,Cascade,Eastlake,47.64606,-122.32506,Entire home/apt,135,4,13,2018-05-03,0.25,1,0
4127517,Big room in colorful townhouse in heart of Fremont,9703714,Vafa,Other neighborhoods,Fremont,47.65223,-122.35235,Private room,98,2,30,2018-12-09,2.82,1,0
4129218,Cap Hill Stylish Studio Apt w/ Full Kitchen,19294641,Derek,Capitol Hill,Broadway,47.62379,-122.31975,Entire home/apt,125,1,231,2019-03-26,5.68,2,246
4130112,3 bedroom family-friendly home w/ hot tub,1414691,Jordan,Other neighborhoods,Wallingford,47.65707,-122.32388,Entire home/apt,185,3,10,2018-07-04,0.18,5,50
4137114,P2 Cosmo living - Convention Center on Pike St,9058822,Andre And Joel,Downtown,First Hill,47.61097,-122.32907,Entire home/apt,169,3,189,2019-04-10,3.44,3,298
4145694,Designer's 2BD Apt/Heart Cap Hill,5806502,Jordan,Capitol Hill,Broadway,47.62267,-122.32026,Entire home/apt,225,3,26,2018-09-04,0.47,2,0
4151303,Studio w. king bed near park and UW,8245741,Gustaf,University District,University District,47.66887,-122.3084,Entire home/apt,90,2,158,2019-03-24,4.01,1,207
4163568,Rainier Vibe Between Downtown & Airport,1348843,Lindsay,Beacon Hill,South Beacon Hill,47.52894,-122.28443,Entire home/apt,80,2,40,2019-03-04,1.78,1,283
4170863,Mother in Law Apartment- Queen Bed,19193158,Faith,Central Area,Leschi,47.6045,-122.29654,Entire home/apt,105,3,114,2019-03-31,2.06,1,250
4181226,Private 1BRD in Charming Ravenna ,21691380,Jessica,Other neighborhoods,Ravenna,47.68151,-122.30352,Private room,65,1,6,2018-08-05,0.11,1,365
4182732,Beautiful West Seattle Craftsman,21699774,Pierre,Delridge,Highland Park,47.52755,-122.35068,Private room,75,1,0,,,1,365
4184211,Bdrm in Designer's Cap Hill Apt,5806502,Jordan,Capitol Hill,Broadway,47.62447,-122.3185,Private room,104,1,59,2018-12-02,1.10,2,256
4187961,1 BR ECO retreat - Phinney/Ballard,10594158,Mimi,Other neighborhoods,Phinney Ridge,47.67782,-122.3617,Entire home/apt,85,2,58,2019-04-09,1.39,1,326
4188794,Cozy apartment in Seattle,21730644,Carolina,Central Area,Mann,47.61091,-122.29933,Entire home/apt,85,2,66,2018-12-15,1.76,2,0
4191621,1st & University Studio Apt in Historic Building,21658122,Abraham,Downtown,Central Business District,47.6058,-122.33764,Entire home/apt,140,2,69,2018-08-27,1.46,1,0
4208555,Private Suite with Kitchenette,20442522,Allison And John,Other neighborhoods,Ravenna,47.68144,-122.31045,Entire home/apt,115,2,76,2016-09-26,1.41,1,0
4211081,Cozy Capitol Hill Home,1379358,Peter,Capitol Hill,Broadway,47.6233,-122.31717,Entire home/apt,290,2,201,2019-03-30,3.69,1,278
4218733,Walker's Dream on Queen Anne Hill,21896205,Henry,Queen Anne,West Queen Anne,47.638,-122.361,Entire home/apt,200,2,244,2019-04-09,4.44,1,319
4223597,Pike/Pine Urban Oasis Unit C,17206245,Scott,Capitol Hill,Broadway,47.61694,-122.31649,Entire home/apt,195,3,110,2019-04-01,2.02,3,297
4225225,B1 · Queen Room in a Capitol Hill Guesthouse,12796487,Shannon,Capitol Hill,Stevens,47.6185,-122.30934,Private room,105,2,57,2018-12-14,1.05,10,140
4226386,"Brick walls, Historic District DT",21933958,Benjamin,Downtown,Pioneer Square,47.60164,-122.33358,Shared room,80,1,9,2016-10-08,0.22,1,0
4231670,Exposed brick beauty in CapitolHill,9499722,Emily,Capitol Hill,Broadway,47.61786,-122.32203,Entire home/apt,100,3,10,2017-01-07,0.18,1,0
4236723,Ballard Bunkhouse - 1st flr unit with parking,2231298,Chris,Ballard,Adams,47.66997,-122.38244,Entire home/apt,171,1,464,2019-04-12,8.45,3,337
4250367,Luxury in Queen Anne very walkable!,919364,Jeff,Queen Anne,East Queen Anne,47.62905,-122.35099,Entire home/apt,600,2,19,2018-08-12,0.35,1,308
4252591,West seattle cozy home,22068932,Leonard,Delridge,Highland Park,47.52669,-122.34934,Private room,59,1,0,,,1,0
4256705,"Comfy, private bed/bath in apt with amazing views",22034694,Kevin,Central Area,Minor,47.61498,-122.30924,Private room,80,2,31,2017-04-08,0.57,1,0
4277026,Bright and spacious Cap Hill Apartment,1969207,Philip,Capitol Hill,Broadway,47.62162,-122.31476,Entire home/apt,100,5,9,2016-11-08,0.17,2,0
4279578,Bright GreenLake studio + free off-street parking,22218808,Donna,Other neighborhoods,Green Lake,47.68191,-122.32785,Entire home/apt,63,1,194,2019-03-03,3.57,1,117
4279876,"Seattle Sunnyside Suite, private 2BR",4873557,Beth,Other neighborhoods,Wallingford,47.66182,-122.3293,Entire home/apt,130,2,128,2019-03-25,2.34,2,30
4286182,Bright Basement Apartment with Garden Patio,19039209,Ted,Central Area,Mann,47.61366,-122.30001,Entire home/apt,150,2,84,2019-04-07,4.08,1,30
4287974,Cozy Seattle Home for 2-6 guests,20219463,Dan,Other neighborhoods,Windermere,47.67352,-122.27494,Entire home/apt,130,1,103,2019-04-14,1.95,1,55
4288801,Beautiful Ravenna Hardwood UW suite,19292422,Claire,Other neighborhoods,Ravenna,47.67992,-122.31031,Private room,55,2,45,2019-03-18,0.84,2,223
4294376,"Luxe Modern, deck,, rain shower,walk, BBQ",165390,Seth,Other neighborhoods,Fremont,47.65933,-122.34952,Entire home/apt,335,3,7,2019-02-24,0.20,7,71
4297068,Modern + Green 2BD Townhouse,21640303,Chris,Central Area,Minor,47.60229,-122.30883,Entire home/apt,199,5,7,2015-12-30,0.13,1,15
4316910,"Cozy Suite w/ easy access to Downtown, I-5, & I-90",22411484,Malhar,Central Area,Atlantic,47.59127,-122.30576,Entire home/apt,68,1,170,2019-03-24,3.64,2,168
4318814,Top of Phinney Ridge With a View,22422978,Caleb,Other neighborhoods,Phinney Ridge,47.66673,-122.35729,Entire home/apt,120,2,121,2018-10-07,2.26,1,349
4324917,"Spacious, cozy bedroom on Queen Anne Hill",1628476,Ralph,Queen Anne,Lower Queen Anne,47.63133,-122.36164,Private room,75,2,153,2019-04-14,3.03,1,293
4334804,"New, modern, kid-friendly home...",8154571,Erin,Ballard,Sunset Hill,47.67134,-122.4023,Entire home/apt,450,2,0,,,1,363
4340838,Great Greenlake studio apartment ,11600938,Brian And Kylie,Other neighborhoods,Wallingford,47.66847,-122.3267,Entire home/apt,75,1,175,2019-04-13,3.35,1,301
4360485,Urban homestead room for 2 (queen),20321164,Noel,Other neighborhoods,Greenwood,47.69275,-122.35976,Private room,63,14,18,2016-12-15,0.36,3,104
4360604,Urban homestead room for 1 or 2,20321164,Noel,Other neighborhoods,Greenwood,47.694,-122.35995,Private room,42,14,25,2017-01-01,0.51,3,104
4363044,Wallingford Town Home - 1 Bedroom,22647457,Chris,Other neighborhoods,Wallingford,47.64969,-122.3375,Private room,125,1,0,,,1,0
4364285,Private Townhome 2 bedroom 1.5 bath,4631742,Natalie,Rainier Valley,Mount Baker,47.56486,-122.28545,Entire home/apt,1000,2,22,2018-06-29,0.41,1,0
4364624,Private Guest House Central/Capitol Hill w/Parking,22737225,David,Central Area,Minor,47.60918,-122.30528,Entire home/apt,100,2,220,2019-04-06,6.20,1,320
4365589,Beautiful & Convenient~Large 4 BR,6313649,Suzanne,Beacon Hill,North Beacon Hill,47.58051,-122.30996,Entire home/apt,290,4,8,2018-07-05,0.15,2,0
4400811,Cozy Old House Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57166,-122.29117,Entire home/apt,120,4,55,2019-04-11,1.05,2,10
4401544,Studio 1120 - Modern Living,22848233,Carrie,Capitol Hill,Stevens,47.63028,-122.30048,Entire home/apt,95,2,5,2016-02-26,0.13,1,0
4409731,Fremont Lake View Condo,21687926,Iain,Other neighborhoods,Fremont,47.65031,-122.34621,Entire home/apt,135,30,6,2017-08-17,0.11,1,104
4417792,Walk to the Space Needle from a Vibrant Belltown Brownstone,74305,Seattle Oasis,Downtown,Belltown,47.61594,-122.34064,Entire home/apt,98,2,124,2019-04-02,2.30,45,65
4423130,Upstairs Suite North Seattle,22960405,David,Northgate,Maple Leaf,47.69742,-122.32475,Private room,65,2,121,2018-09-16,2.31,1,0
4429898,Comfy Dog Friendly Basement Mother n Law n Ballard,1030035,Lara,Ballard,Whittier Heights,47.67992,-122.36711,Entire home/apt,89,2,74,2019-03-25,1.39,1,284
4430233,"Elegant 2BR Flat, Quiet Convenient Neighborhood",1732181,William,Central Area,Minor,47.61094,-122.31073,Entire home/apt,175,3,63,2019-03-28,1.27,3,305
4430381,"Amazing 2BR Penthouse w/ City Views, Sundeck",1732181,William,Central Area,Minor,47.61075,-122.31215,Entire home/apt,175,3,76,2019-03-17,1.58,3,294
4432489,Spacious spot in central location,17571737,Cathy & John,Central Area,Leschi,47.59496,-122.29517,Entire home/apt,100,2,134,2019-03-25,2.56,1,78
4438188,Great Location Near the University of Washington,2277537,Sally,University District,University District,47.66818,-122.31737,Entire home/apt,110,2,142,2019-04-12,2.65,2,68
4438871,daylight basement room,16441896,Pavel,Ballard,Whittier Heights,47.67686,-122.36712,Private room,86,1,36,2018-09-23,0.73,2,365
4439293,P3 Throwback with Style next to Convention Center,9058822,Andre And Joel,Downtown,First Hill,47.61187,-122.32855,Entire home/apt,149,3,205,2019-04-13,3.79,3,257
4440686,Incredible Waterfront Condo Near Pike Place Market,23049722,Jason & Courtney,Downtown,Pike-Market,47.60829,-122.34365,Entire home/apt,195,3,22,2019-04-07,6.11,1,131
4454264,Spacious Capitol Hill Home,23113340,Anne,Capitol Hill,Montlake,47.63647,-122.31446,Entire home/apt,300,2,3,2018-07-22,0.06,1,347
4461706,'Streaming in Seattle,19862778,Thomas,Rainier Valley,Mount Baker,47.56841,-122.28122,Entire home/apt,89,3,97,2018-10-08,2.05,2,257
4464110,Maple Leaf In-Law Apartment with Backyard and Deck,9033582,Jenn,Lake City,Victory Heights,47.70127,-122.31125,Entire home/apt,89,1,169,2019-02-19,4.93,1,16
4464542,Beautiful water view apartment,11910130,Marion,Capitol Hill,Madison Park,47.63661,-122.27688,Entire home/apt,80,1,3,2015-09-24,0.07,1,0
4479426,"COZY, COMFY and CONVENIENT! ART!",15320835,David,West Seattle,Fairmount Park,47.55337,-122.37739,Private room,79,2,49,2018-08-11,1.04,1,318
4481979,Serene Zen-Inspired Suite with Private Garden Patio,23255076,Ana,Cascade,Eastlake,47.64426,-122.32617,Entire home/apt,129,1,76,2019-04-05,1.42,1,87
