id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14084566,Cozy Seattle Bedroom #2,50596206,Jeanine,Rainier Valley,Mount Baker,47.58723,-122.29489,Private room,100,1,111,2019-05-13,3.24,2,307
14088891,Apartment rarely listed in Lower Queen Anne!,81505591,Ana,Queen Anne,Lower Queen Anne,47.62432,-122.35844,Entire home/apt,120,1,4,2017-07-23,0.13,2,0
14103694,Beautiful historic house in Central Seattle,9359786,Aaron,Central Area,Minor,47.61121,-122.30766,Entire home/apt,171,4,52,2019-04-29,1.70,1,73
14108273,Spacious Modern Room with Queen Bed,647200,Long & Lynn,Other neighborhoods,Broadview,47.71742,-122.36058,Private room,35,1,118,2018-03-19,3.44,2,0
14108275,Linden Gardens at Green Lake,4791197,Betty,Other neighborhoods,Phinney Ridge,47.67707,-122.34763,Entire home/apt,94,2,115,2019-05-05,3.40,1,276
14108770,Hamlin Street Casita- steps from UW and light rail,75505193,Caleb And Sharsti,Capitol Hill,Montlake,47.64494,-122.30844,Entire home/apt,99,4,97,2019-05-05,2.87,2,38
14110227,Quiet Home Near Bars & Restaurants,52184314,Abhijit,Other neighborhoods,Fremont,47.65244,-122.35222,Entire home/apt,120,2,27,2017-09-17,0.79,1,0
14120588,Kent's Air BnB,85120723,Catherine,Beacon Hill,North Beacon Hill,47.58194,-122.30688,Entire home/apt,150,2,11,2017-09-05,0.32,1,0
14124903,Spectacular View MasterSuite,84358304,David,West Seattle,North Admiral,47.58804,-122.39012,Entire home/apt,225,1,140,2019-05-15,4.15,2,312
14128202,Townhouse Master Bedroom + En Suite Bathroom,7940078,John,Other neighborhoods,Fremont,47.65461,-122.35705,Private room,142,1,14,2018-04-21,0.41,3,284
14128421,Nice Room Wifi coffee machine close shopping,44686360,Julia,Northgate,Haller Lake,47.72765,-122.33712,Private room,5000,2,31,2019-05-01,0.92,3,49
14129036,Un lugar tranquilo comenzando desde Northgate mall,85229804,Javier E.,Northgate,Pinehurst,47.71195,-122.32709,Private room,45,1,14,2018-05-02,0.42,2,364
14141273,A Healing Oasis in the City!,84394492,Shanti,Lake City,Meadowbrook,47.71248,-122.29188,Private room,40,1,65,2019-01-23,1.91,3,76
14142628,Pike Street Capitol Hill,11715008,Jeff,Downtown,First Hill,47.61326,-122.32338,Entire home/apt,100,1,227,2019-05-07,6.61,4,242
14148354,Blue Bedroom in GardenOasis,1297175,Marianne,Other neighborhoods,Roosevelt,47.67266,-122.31522,Private room,79,2,63,2019-05-12,1.86,3,46
14160792,"Capitol Hill Townhouse, blocks from the Light Rail",18196520,Jackie,Capitol Hill,Broadway,47.62382,-122.31887,Entire home/apt,266,2,62,2018-09-17,2.63,1,0
14166071,New remodel mother-in-law apartment,39233972,Eli,Other neighborhoods,Greenwood,47.69629,-122.3498,Entire home/apt,119,2,52,2019-03-29,1.54,1,292
14166842,Contemporary home in historical Queen Anne,85720083,Cheryl,Queen Anne,East Queen Anne,47.63769,-122.34567,Private room,67,1,327,2019-05-12,9.60,1,101
14167055,Sleep in Seattle close to all,43281593,Ann,Magnolia,Southeast Magnolia,47.64566,-122.39334,Private room,98,3,7,2017-07-17,0.21,3,86
14167381,Getaway to Greenlake-Phinney:2 BR Private MIL,20293011,Mark,Other neighborhoods,Phinney Ridge,47.67719,-122.34847,Entire home/apt,125,3,76,2018-09-23,2.33,1,0
14167866,Japanese Oasis in Seattle,84394492,Shanti,Lake City,Meadowbrook,47.71119,-122.29078,Private room,48,1,38,2018-09-09,1.12,3,178
14169773,"Cozy, private brick house in Seattle",15894405,Michael,Other neighborhoods,Bryant,47.67182,-122.28412,Entire home/apt,200,3,6,2018-07-07,0.18,1,50
14170634,11th Avenue Inn B&B - Ruby Room,31509,David,Capitol Hill,Broadway,47.61833,-122.31768,Private room,119,1,19,2017-12-10,0.60,6,0
14179816,Central Apt. with Lake Union View,5992456,Hannah,Queen Anne,East Queen Anne,47.63869,-122.34269,Private room,83,1,3,2017-06-27,0.09,2,0
14182641,Essentially Ballard. The New Seattle.,71048869,Rebecca,Ballard,Adams,47.67528,-122.38639,Private room,59,1,15,2016-10-30,0.44,1,0
14183117,New Listing Center UW Rustic Quiet & View (305),3074414,Melissa,University District,University District,47.66163,-122.31332,Entire home/apt,95,1,1,2016-07-30,0.03,66,331
14186845,James's Queen Anne guest house,24988433,James,Queen Anne,West Queen Anne,47.63665,-122.36666,Entire home/apt,98,2,142,2019-04-02,4.26,1,291
14187192,Chic Flat. Trendy Neighborhood. Great Dining.,18947211,John,Downtown,Belltown,47.6144,-122.34163,Entire home/apt,120,2,227,2019-05-13,6.71,2,271
14187976,"Comfy,Cozy,Super Clean!W.Seattle-A Place to Relax!",933468,Vidya,West Seattle,North Admiral,47.57848,-122.39405,Private room,49,1,45,2019-03-14,1.32,2,84
14188069,Central Mother-in-Law Apt w/ Private Entrance,4768322,Emma,Capitol Hill,Portage Bay,47.64416,-122.31985,Entire home/apt,125,2,36,2019-04-21,1.12,1,139
14198083,"Capitol Hill 105, 2 blocks from the train station",76826485,Jon,Capitol Hill,Broadway,47.61801,-122.31607,Entire home/apt,199,1,229,2019-05-17,6.86,7,139
14198487,Green Lake Cottage,79507274,Karen,Other neighborhoods,Phinney Ridge,47.68117,-122.34646,Entire home/apt,75,2,12,2017-08-17,0.36,1,0
14200317,Amazing views and a private beach!,71672285,Katie,Other neighborhoods,North Beach/Blue Ridge,47.70144,-122.38837,Entire home/apt,495,2,9,2018-08-21,0.26,1,282
14201915,Beautiful room in a spectacular location!,86165300,Jared,Seward Park,Seward Park,47.56537,-122.27092,Private room,125,3,25,2018-08-12,0.74,1,334
14204835,Sunny Garden Apartment,15427558,Margaret & Phil,Delridge,Roxhill,47.52853,-122.37413,Entire home/apt,100,1,67,2019-05-05,1.99,1,0
14206176,"Admire Striking Local Artwork at a Hip, Colorful Townhome",2801174,Katherin & Massimo,Other neighborhoods,South Park,47.52616,-122.3222,Entire home/apt,125,2,170,2019-05-15,5.17,1,155
14206312,Wallingford Condo For You!,43134218,Courtney,Other neighborhoods,Wallingford,47.64906,-122.3362,Entire home/apt,101,1,1,2016-08-05,0.03,1,0
14213134,"Alki beach, new Upstairs apt, WaterTaxi to Sea, Ms",84774732,Mardy & Kate,West Seattle,Alki,47.57549,-122.41564,Entire home/apt,109,2,52,2019-05-15,1.81,2,156
14217071,"Steps to UW, clean and breezy (18)",3074414,Melissa,University District,University District,47.65621,-122.31744,Entire home/apt,92,1,4,2019-03-30,0.12,66,292
14219307,POSH CONDO nxt to PIKE PLACE | gym & city views,15454102,Jenell,Downtown,Belltown,47.61182,-122.34817,Entire home/apt,99,2,73,2019-04-04,2.16,15,0
14220165,Mid-century House,1518791,Naida,Magnolia,Southeast Magnolia,47.63676,-122.39003,Entire home/apt,260,1,1,2016-08-02,0.03,1,137
14220168,Meadowbrook Neighborhood Quiet Room,72207110,Cheryl & John,Lake City,Cedar Park,47.7161,-122.28911,Private room,45,1,70,2019-04-28,3.44,1,169
14223471,Beautiful House Loft Style,10491318,Vedad,Northgate,Maple Leaf,47.69456,-122.31026,Entire home/apt,299,3,1,2016-08-19,0.03,2,0
14224048,Stef's Den - Spacious new contemporary house,41848705,Steffi,Lake City,Victory Heights,47.70651,-122.31119,Entire home/apt,600,1,16,2018-08-14,0.47,1,364
14236183,PRIME LOCATION NFL MLB DOWNTOWN CAPITOL HILL,8009691,Lynda & Glenn,Central Area,Atlantic,47.59929,-122.31329,Entire home/apt,229,2,137,2019-05-04,4.24,3,149
14240147,"Cute, updated, vintage 1 bed home near Seward park",24228450,Jenny,Seward Park,Seward Park,47.5517,-122.26731,Entire home/apt,110,3,71,2019-04-16,2.57,1,89
14249594,Cozy private room in U District/ Ravenna,64669921,Luo,Other neighborhoods,Ravenna,47.68108,-122.30062,Private room,59,1,14,2017-09-08,0.41,1,0
14250772,The Ballard Bungalow Backyard Cottage,8021,Becky,Ballard,Sunset Hill,47.67814,-122.39376,Entire home/apt,135,3,22,2019-05-04,0.66,1,280
14252736,Explore Seattle from a Charming Queen Anne Dutch Colonial,361961,Breeze,Queen Anne,North Queen Anne,47.64323,-122.35818,Entire home/apt,450,3,52,2019-02-23,1.57,1,96
14253210,*Cozy 2BD in the heart of Capitol Hill*,253110,Ben,Capitol Hill,Broadway,47.62475,-122.31709,Entire home/apt,250,2,85,2019-04-06,2.53,2,334
14253249,Upscale convenience on the Lake,9466887,Tyler,Cascade,Westlake,47.63429,-122.34171,Entire home/apt,105,3,12,2018-08-19,0.38,1,137
14264138,Modern Luxury Home with Mountain Views,20086887,Ryan,West Seattle,North Admiral,47.57289,-122.37212,Entire home/apt,275,2,3,2017-03-26,0.09,1,0
14264764,Mid-century Modern Style in the Heart of Seattle,379579,Christine,Downtown,Yesler Terrace,47.60091,-122.32017,Entire home/apt,150,2,43,2019-05-11,1.86,1,56
14264911,Creakside Manor -- quiet city getaway,84281816,Ellen,Lake City,Meadowbrook,47.70471,-122.29835,Private room,48,2,13,2018-08-08,0.55,1,328
14265183,Columbia City private apartment-great location!,34198465,Maribeth,Seward Park,Seward Park,47.55761,-122.27439,Entire home/apt,95,3,16,2018-05-02,0.52,2,0
14265313,Relaxing and cozy West Seattle home,15450155,Emma,West Seattle,Genesee,47.56845,-122.37366,Private room,150,3,33,2019-03-21,0.97,1,0
14265651,Modern Luxe,66973860,Jason,Beacon Hill,North Beacon Hill,47.58692,-122.31391,Entire home/apt,250,2,24,2018-07-26,0.75,3,0
14276065,Midcentury Gem in Magnolia,10347841,Allison,Magnolia,Lawton Park,47.65163,-122.38935,Entire home/apt,350,4,0,,,2,1
14281130,1920's Bungalow in Wallingford/Fremont,87135499,Meredith,Other neighborhoods,Fremont,47.6589,-122.34251,Entire home/apt,200,2,7,2018-07-08,0.21,1,152
14282095,"Bright, modern townhouse",8206318,Sasha,Ballard,Adams,47.6737,-122.38637,Private room,68,1,122,2019-05-05,3.61,1,42
14293846,West Seattle Hideaway,87275794,Emilie,West Seattle,Alki,47.55875,-122.39938,Private room,75,3,18,2019-05-17,3.18,1,76
14300656,Charming North Beacon Hill Townhouse 2 Bedrooms,5835218,Katie And Eli,Beacon Hill,North Beacon Hill,47.58949,-122.31264,Entire home/apt,150,3,5,2017-02-19,0.15,1,0
14301956,Orange Bedroom in Garden oasis,1297175,Marianne,Other neighborhoods,Roosevelt,47.67396,-122.3139,Private room,79,2,40,2019-05-13,1.19,3,78
14302656,"The Willow House - Ballard 2 BR, 3rd BR/Office",2957846,Brian,Ballard,Loyal Heights,47.67815,-122.38163,Entire home/apt,275,2,39,2017-07-04,1.17,1,0
14303580,Spacious Deluxe Apt with Amazing Views Location!,83331742,Dewey,Downtown,Belltown,47.61673,-122.33397,Entire home/apt,200,1,144,2019-04-14,4.32,4,22
14319582,Studio Guesthouse on water,40123012,Chris,Ballard,Sunset Hill,47.66787,-122.4022,Entire home/apt,75,1,1,2017-01-22,0.04,1,0
14320705,Greenlake MIL apt in perfect location.,87597645,James,Other neighborhoods,Green Lake,47.68466,-122.34027,Entire home/apt,120,2,53,2018-10-02,1.60,1,229
14321104,Cherry Hill House - Washington Suite,35396029,Nick,Central Area,Minor,47.60649,-122.31299,Entire home/apt,89,2,175,2019-05-03,5.16,9,169
14321282,live in one of seattles most popular neighborhoods,77404449,Matthew,Ballard,Loyal Heights,47.68412,-122.38948,Private room,44,1,21,2018-09-09,0.64,1,76
14322405,Avocado Jungle! Room #2,10451494,Zach,Other neighborhoods,Greenwood,47.68491,-122.36503,Private room,95,2,8,2017-08-10,0.24,2,0
14339453,Perfect Urban Vacation,18070576,Robert,Central Area,Mann,47.60343,-122.29882,Private room,105,3,7,2017-09-05,0.21,1,365
14340866,Big private Suite with attached bath in Madrona.,4090090,Barry,Central Area,Madrona,47.61567,-122.29422,Private room,85,2,75,2019-05-09,2.28,2,148
14355314,Room Wifi Coffee machine close trans&shopping,44686360,Julia,Northgate,Haller Lake,47.7275,-122.33785,Private room,45,2,37,2019-03-30,1.10,3,66
14360019,Cozy Uptown Oasis W/Stunning Views of Elliott Bay,16193196,Nathan,Queen Anne,West Queen Anne,47.63134,-122.36933,Entire home/apt,125,3,1,2016-09-24,0.03,1,0
14360488,"★Modern Queen Bedroom, Close to Everything★",5154022,Daria,Beacon Hill,North Beacon Hill,47.5879,-122.30875,Private room,84,2,68,2018-11-12,2.02,1,0
14361924,Central District Home,75483877,Mahlet,Central Area,Atlantic,47.59709,-122.30482,Entire home/apt,200,3,33,2017-08-28,0.98,1,0
14364154,Lichton Spring's park house Room 2,62263795,Mikhail,Northgate,North College Park,47.70294,-122.34216,Private room,60,3,10,2018-08-13,0.30,3,364
14369251,Lichton Spring's park house Room 3,62263795,Mikhail,Northgate,North College Park,47.70159,-122.34066,Private room,50,3,16,2018-09-20,0.47,3,349
14371730,Private Room/Apt (Self Checkin) - Great Location!,282560,Rama & Tania,Other neighborhoods,Wallingford,47.65686,-122.32646,Entire home/apt,75,3,62,2019-05-08,1.84,2,258
14373797,Capitol Hill Micro Studio,11715008,Jeff,Capitol Hill,Broadway,47.61701,-122.32599,Entire home/apt,100,1,196,2019-05-05,5.79,4,158
14374760,Cozy craftsman,4113814,Kim+Phil,Other neighborhoods,Fremont,47.65806,-122.3431,Entire home/apt,115,1,7,2018-01-01,0.21,1,0
14385126,In-City hideaway,7076008,Ed,Capitol Hill,Madison Park,47.64091,-122.27879,Entire home/apt,329,2,7,2019-01-01,0.24,2,107
14387546,Central District Hideaway,23148112,John,Central Area,Minor,47.60669,-122.30585,Private room,99,2,50,2018-12-27,1.49,1,70
14390193,"♥City view loft, new building, super walkable +A/C",20783903,Steve,Capitol Hill,Stevens,47.61515,-122.31137,Entire home/apt,89,3,204,2019-05-12,6.08,4,22
14390839,"Greenwood Townhouse, Great Location, Entire Home",29694353,Ehren,Other neighborhoods,Greenwood,47.69243,-122.35337,Entire home/apt,200,2,31,2018-06-17,0.92,1,0
14398293,Alki Beach Waterfront Townhouse w/Private Room,77102507,John,West Seattle,Alki,47.59449,-122.3859,Private room,52,1,187,2019-04-21,5.54,1,92
14406684,Queen Anne Charmer,58778364,Karen,Queen Anne,East Queen Anne,47.63018,-122.34591,Private room,50,2,22,2017-04-10,0.66,1,0
14410216,New Listing! Walk to UW Spacious bedroom (53),3074414,Melissa,University District,University District,47.6584,-122.31807,Entire home/apt,87,2,5,2019-03-31,0.15,66,266
14420370,Classic Seattle Studio in the heart of Belltown,68596619,Katy,Downtown,Belltown,47.61487,-122.34239,Entire home/apt,120,1,1,2016-08-11,0.03,1,0
14425157,Hottest Address In Seattle! Views Near Pike Place!,4962900,Stay Alfred,Downtown,Central Business District,47.60521,-122.33788,Entire home/apt,999,1,7,2018-02-15,0.22,94,318
14429382,Greenwood Den,23469063,Tyler,Other neighborhoods,Greenwood,47.69135,-122.36492,Entire home/apt,79,3,82,2019-03-01,2.51,1,91
14430594,"The Loyal Westie Cottage, West BR",76036790,David,Ballard,Loyal Heights,47.68684,-122.38974,Private room,85,2,24,2018-09-16,0.71,2,179
14441742,Shabby Chic condo by the Sound!,88913433,A,West Seattle,Gatewood,47.54504,-122.3861,Entire home/apt,145,3,0,,,1,136
14446891,Room with Queen bed near UW and Childrens hospital,51554113,Sima,Other neighborhoods,Bryant,47.66862,-122.28374,Private room,50,30,7,2018-12-15,0.22,2,0
14449563,Family-friendly apt in Wallingford near zoo,22180992,Jeremiah,Other neighborhoods,Wallingford,47.66347,-122.34618,Entire home/apt,85,2,144,2019-05-12,4.31,1,17
14452190,Beautiful New Home with Roof Deck & Views,7528792,Hannah,Ballard,Adams,47.67335,-122.39556,Entire home/apt,105,3,26,2017-09-04,0.78,1,0
14455104,"Rambler Home, Centrally located, Leschi, 1500sqft",89042696,Hung,Central Area,Leschi,47.59719,-122.29617,Entire home/apt,170,1,131,2019-04-25,4.02,3,276
14462890,103 @ Roy Street Commons Capitol Hill Micro Studio,42537846,Eric,Capitol Hill,Broadway,47.62532,-122.31818,Private room,68,1,115,2019-03-15,3.51,39,333
14465093,1-2 Couches available in Seattle,10322518,Terique,Downtown,Belltown,47.61471,-122.3437,Shared room,55,1,32,2018-05-20,0.95,1,230
14469776,Little quite cozy room in east Queen Anne,80122756,Li,Queen Anne,East Queen Anne,47.64159,-122.34664,Private room,65,1,18,2017-07-23,0.56,1,0
14469907,City Traveler's Paradise!,50913131,Hannah,Downtown,Central Business District,47.60694,-122.33719,Entire home/apt,250,14,0,,,5,229
14473409,U-district Room for Rent,54144891,Audrey,University District,University District,47.66734,-122.31749,Private room,30,1,3,2016-08-27,0.09,1,0
14473862,Urban Oasis,1227807,Margaret,Capitol Hill,Montlake,47.6398,-122.29914,Entire home/apt,99,3,29,2018-09-25,1.21,1,0
14475174,506 @ Roy Street Commons Micro Studio Capitol Hill,42537846,Eric,Capitol Hill,Broadway,47.62542,-122.31787,Private room,68,1,98,2019-03-23,2.99,39,338
14475604,FELLING LIKE HOUSE !!!!,85229804,Javier E.,Northgate,Pinehurst,47.71188,-122.3261,Private room,59,7,1,2017-08-08,0.05,2,365
14491993,Sunny mid century home in east Ballard,41783172,Annika,Ballard,West Woodland,47.66598,-122.36299,Entire home/apt,255,3,1,2018-03-26,0.07,1,0
14495593,"3-minutes WALK to UW, Clean Fast Internet (38)",3074414,Melissa,University District,University District,47.65871,-122.31804,Entire home/apt,85,1,14,2019-03-24,0.42,66,170
14502893,Charming studio in a great location,83094329,Saša,Ballard,West Woodland,47.67352,-122.36437,Entire home/apt,65,2,41,2019-04-03,1.39,1,76
14520234,Ballard home away from home.,3379031,Nicole,Ballard,West Woodland,47.67474,-122.36956,Private room,68,2,83,2019-01-23,2.52,1,0
14522498,Clean home on top of Queen Anne Hill,88020855,Jonathan,Queen Anne,East Queen Anne,47.63935,-122.35411,Entire home/apt,115,1,138,2019-05-03,4.14,1,106
14524187,Halladay House,89772325,Elizabeth,Queen Anne,East Queen Anne,47.64145,-122.34837,Entire home/apt,175,2,8,2018-09-03,0.24,1,90
14553306,Low-Country Lotus Suite,16262709,Ashley,University District,University District,47.66635,-122.30724,Entire home/apt,128,1,6,2019-04-27,1.02,3,9
14554889,Seward Park- A Jewel in Paradise,90108008,Norma,Seward Park,Seward Park,47.54947,-122.25781,Entire home/apt,180,2,46,2018-09-04,1.42,1,343
14555211,Shared Space Main Temple Hondo 4th,25971312,Enkyoji,Downtown,International District,47.60019,-122.32833,Shared room,40,1,214,2019-05-14,6.41,4,338
14557636,Charming apartment within blocks of Space Needle!,21110364,Sarah,Queen Anne,Lower Queen Anne,47.62703,-122.34614,Entire home/apt,200,2,15,2017-08-27,0.52,1,0
14576380,Mt. Baker Luxury Vintage Craftsman Entire Home,90332937,Sara,Rainier Valley,Mount Baker,47.57264,-122.28462,Entire home/apt,550,4,8,2018-11-25,0.34,2,79
14577606,Dolce Vita - A Private Studio. No Shared Spaces,90344123,Eric,Queen Anne,North Queen Anne,47.64063,-122.36279,Entire home/apt,80,2,77,2019-05-06,2.33,1,289
14589711,Great Location Near DT/CapHil FREE Prkg/WiFi/Cable,90467770,Chris,Downtown,Yesler Terrace,47.60503,-122.31871,Entire home/apt,179,1,12,2017-07-26,0.37,1,0
14590623,★Walk everywhere - Pike & Broadway Hotspot! w/ AC!,20783903,Steve,Downtown,First Hill,47.61295,-122.32384,Entire home/apt,79,2,221,2019-05-12,6.76,4,8
14592693,Prime Location-Walker's Paradise in Capitol Hill,6807326,Jenny,Central Area,Minor,47.61218,-122.31351,Entire home/apt,250,2,134,2019-05-10,4.08,2,116
14597526,Cozy 1 bedroom with water view,25133883,Sai,Queen Anne,Lower Queen Anne,47.62338,-122.36346,Entire home/apt,88,1,3,2017-04-01,0.11,1,0
14610580,Downtown Heart - Walk to Everything,40243315,Olivia,Downtown,Belltown,47.6173,-122.34565,Entire home/apt,135,1,200,2019-04-28,6.17,1,16
14613068,Comfy Mother-in-Law Apartment Near UW & Green Lake,90691351,Craig,Other neighborhoods,Wallingford,47.66845,-122.32793,Entire home/apt,54,2,16,2017-07-27,0.58,1,0
14613977,Amazing Views of Mt. Rainier - Modern Townhome,662877,Amy,Beacon Hill,Mid-Beacon Hill,47.55351,-122.31431,Private room,80,21,2,2017-07-03,0.06,1,0
14615119,Great 1 bedroom in Seattle right off the lake,90711624,David,Seward Park,Seward Park,47.55058,-122.2693,Private room,42,1,135,2019-05-15,4.45,1,84
14615873,Greenwood 2 bedroom cottage,2764484,Jamie,Other neighborhoods,Greenwood,47.69423,-122.3597,Entire home/apt,200,2,7,2018-09-03,0.22,1,0
14627991,Capitol Hill 1 bedroom apartment,10162393,Ignacio,Capitol Hill,Broadway,47.61805,-122.32419,Entire home/apt,109,2,42,2019-05-12,1.26,1,2
14634063,1 Bedroom Apartment Upper Queen Anne North,89952058,Matt,Queen Anne,North Queen Anne,47.65196,-122.36899,Entire home/apt,109,2,65,2019-05-16,1.98,1,10
14651421,"Seattle Sunnyside Deluxe, private 2BR",4873557,Beth,Other neighborhoods,Wallingford,47.66132,-122.32965,Entire home/apt,115,2,90,2018-09-09,2.75,2,0
14653752,Adjoining Studios in the Heart of Capitol Hill!,595610,Elena,Capitol Hill,Broadway,47.62009,-122.31648,Entire home/apt,250,2,2,2017-12-07,0.07,21,74
14654968,Wonderful 1BD apt with room for 4!!,66206482,Hunter,Other neighborhoods,Crown Hill,47.69641,-122.37174,Entire home/apt,75,3,40,2018-09-03,1.20,1,0
14670084,Home centrally located in Wallingford,32012113,Kerry,Other neighborhoods,Fremont,47.65529,-122.34541,Entire home/apt,150,3,3,2016-10-12,0.09,1,0
14672295,Charming 1 bedroom near the Stadiums,91168392,Nick,Downtown,Pioneer Square,47.59938,-122.33542,Entire home/apt,245,2,7,2019-05-02,0.21,1,0
14673536,Private room & bath near Green Lake & Downtown,91204858,Carrie,Northgate,North College Park,47.69751,-122.34096,Private room,65,2,25,2018-08-21,0.76,1,47
14674858,Meridian Tutor Suite,67812317,Markus,Other neighborhoods,Wallingford,47.66463,-122.33142,Entire home/apt,99,2,45,2019-04-03,1.37,1,162
14683894,Tranquil Retreat @ Castle Whiteside,78286472,Shan,Beacon Hill,North Beacon Hill,47.58683,-122.31161,Private room,90,2,137,2019-01-01,4.13,3,0
14691065,Blueberry Carriage House in Ballard,91345586,MaryAnn,Ballard,Whittier Heights,47.68221,-122.3702,Entire home/apt,199,3,8,2019-02-12,0.24,1,12
14693630,Perfect location top of Queen Anne,38393767,Robin,Queen Anne,West Queen Anne,47.63945,-122.35977,Private room,150,1,47,2019-02-18,1.43,1,355
14695940,Convention Center Luxury High Rise with Roof Top!,22172575,Brian,Downtown,First Hill,47.6106,-122.33021,Entire home/apt,175,2,4,2016-10-24,0.12,1,0
14696993,Private Studio - Walk to Greenlake,13786062,Lucy,Other neighborhoods,Wallingford,47.6697,-122.33071,Entire home/apt,59,2,171,2019-05-11,5.20,2,74
14698145,"Simple, Spacious & Accessible in Freelard",5686482,Molly,Ballard,West Woodland,47.66415,-122.36776,Entire home/apt,109,1,2,2017-01-01,0.07,1,0
14708936,Seattle's Best BnB,91502675,Sampa,Lake City,Meadowbrook,47.70397,-122.29216,Private room,45,5,24,2019-02-14,0.73,2,326
14710758,Charming house next to Capitol Hill,22510475,Nicole,Central Area,Minor,47.61575,-122.30457,Entire home/apt,149,2,40,2018-07-14,1.21,1,15
14711469,Downtown!  Space Needle! Near Amazon/ (Hidden by Airbnb),90725195,Sela,Cascade,Westlake,47.62828,-122.3415,Entire home/apt,183,2,19,2018-12-14,0.58,1,359
14711760,Bright & Convenient Squire Park Apartment,87816533,Stefan,Central Area,Minor,47.6051,-122.30854,Entire home/apt,118,5,115,2019-04-23,3.56,1,103
14711834,10th Ave Ballard House/Apartment,102049,Andre,Ballard,Whittier Heights,47.68983,-122.36918,Entire home/apt,150,2,0,,,1,0
14715742,Studio Loft Ballard and The Vestibule Gallery,1609921,Kascha,Ballard,Adams,47.67454,-122.39782,Entire home/apt,80,1,100,2019-05-10,3.20,2,28
14716424,Spacious 4bd Victorian in Wallingford with Views,282364,Meade,Other neighborhoods,Wallingford,47.65888,-122.32873,Entire home/apt,475,4,10,2018-08-12,0.34,1,45
14717074,Garden Level Apartment close to light rail,21922223,Karra,Rainier Valley,Mount Baker,47.58032,-122.29403,Entire home/apt,100,2,71,2019-05-10,2.16,1,279
14717534,"Quiet, private studio next to Zoo, shops, and bus",41020722,Norm,Other neighborhoods,Phinney Ridge,47.67325,-122.35288,Entire home/apt,56,2,107,2019-05-12,3.30,1,5
14731309,One bedroom apt. in trendy Ballard,64113438,Mattias,Ballard,Adams,47.67327,-122.37898,Entire home/apt,120,2,26,2019-01-01,0.79,1,28
14746545,"Pvt bed & bath plus own entry, walk to light rail",85540,Saki,Rainier Valley,Columbia City,47.56177,-122.29618,Private room,50,1,96,2019-05-12,2.93,1,142
14757957,"Entire Apt near Downtown, Spaceneedle, Fremont",61416746,Raouf,Queen Anne,East Queen Anne,47.64189,-122.34537,Entire home/apt,95,1,10,2017-01-02,0.30,1,0
14758083,Felix House in Columbia City/Seward Park,3150910,David,Rainier Valley,Brighton,47.54402,-122.27077,Entire home/apt,89,2,11,2016-11-27,0.33,1,0
14760988,"Spacious, gorgeous loft with tons of character",1838818,Kianoush,Downtown,Pioneer Square,47.60112,-122.33162,Entire home/apt,172,2,103,2019-04-28,3.13,10,140
14761004,Neighboring Studios Centrally Located on the Hill!,595610,Elena,Capitol Hill,Broadway,47.61999,-122.31578,Entire home/apt,250,2,0,,,21,74
14761290,Extra Room in Capitol Hill,8246212,Johnny,Capitol Hill,Stevens,47.6195,-122.30887,Private room,96,3,13,2018-08-12,0.40,1,0
14762137,Bright & Spacious Capitol Hill Flat,1969207,Philip,Capitol Hill,Broadway,47.62309,-122.31572,Entire home/apt,100,3,6,2017-07-10,0.18,2,0
14775471,Greenwood Grandmother House,39649133,Anne,Other neighborhoods,Greenwood,47.69658,-122.35869,Entire home/apt,85,1,92,2018-10-21,2.91,1,0
14786776,"Quiet private queen room and bath, shared kitchen.",40329682,Patricia,Northgate,Haller Lake,47.71499,-122.33948,Private room,37,30,1,2018-01-16,0.06,1,0
14787702,Fremont Mother in Law Apt,30304047,Nathan,Other neighborhoods,Fremont,47.66073,-122.36052,Entire home/apt,150,1,26,2017-11-12,0.81,2,0
14790057,Greenlake room in modern townhouse,32734364,Peter,Other neighborhoods,Phinney Ridge,47.68112,-122.34661,Private room,115,1,6,2018-08-12,0.18,1,364
14790343,Queen Anne Apartment for 4 with parking!,11246556,Kari,Queen Anne,North Queen Anne,47.64174,-122.37385,Entire home/apt,112,1,183,2019-05-12,5.59,1,108
14790404,Cozy Two Bedroom in the Heart of the City,24266368,Erika,Central Area,Minor,47.60998,-122.30957,Entire home/apt,175,2,18,2018-09-23,0.55,1,0
14791280,Well-lit Madison Valley Townhome,92375745,Benjamin,Central Area,Mann,47.61666,-122.2972,Entire home/apt,95,1,2,2016-09-06,0.06,1,0
14798173,Cozy Suite 2 Miles from Downtown + Rooftop Views,92432962,Paj & Mickey,Beacon Hill,North Beacon Hill,47.58729,-122.31547,Private room,71,1,255,2019-05-08,7.89,1,79
14804999,98 walkscore!! Capitol Hill / Downtown apartment,30984089,Shannon,Capitol Hill,Broadway,47.61725,-122.32693,Entire home/apt,149,2,54,2017-06-11,1.66,1,0
14809244,Lovely Room@Amazing BALLARD/Seattle/NEW HOME,17976114,Chez,Ballard,Adams,47.67315,-122.37732,Private room,107,1,47,2018-09-03,1.43,4,357
14809336,Charming Private Room in the Heart of Fremont,10713404,Jacky,Other neighborhoods,Fremont,47.65273,-122.35125,Private room,80,1,8,2016-10-10,0.24,1,0
