id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4871348,Private Entrance Bed & Bath - Fremont/Wallingford,23468824,Dominick,Other neighborhoods,Fremont,47.65976,-122.34641,Entire home/apt,68,2,336,2019-08-16,5.96,1,40
4872699,Large Home in Historical Ballard,25066447,Karen,Ballard,Adams,47.67575,-122.37658,Entire home/apt,325,6,5,2019-06-22,0.09,1,339
4879013,"Modern 2 bd apt, great neighborhood",6120181,Suzanne And Craig,Other neighborhoods,Wallingford,47.66982,-122.32696,Entire home/apt,119,30,159,2019-08-02,2.81,1,12
4881141,CHILL NEAR THE BEACH,20521336,Dave,West Seattle,Seaview,47.55969,-122.40107,Entire home/apt,155,2,72,2019-08-10,2.39,1,45
4884512,Spacious SLU Apt near Amzn/F.B./G00GLE/S.Center,484596,Kym,Cascade,South Lake Union,47.62182,-122.33997,Entire home/apt,153,3,33,2018-10-19,0.83,1,0
4887845,Stunning views from Alki Beach,21574650,Dylan,West Seattle,Alki,47.57704,-122.4138,Entire home/apt,335,2,11,2019-05-30,0.24,2,54
4887927,12th Floor Mtn/Water View Condo,9707521,Daniel,Downtown,Belltown,47.61606,-122.35113,Entire home/apt,133,30,1,2016-08-13,0.03,1,0
4933447,"Private Garden Suite, Bay View",25417834,Markus And Melissa,Queen Anne,West Queen Anne,47.64065,-122.37241,Entire home/apt,99,2,208,2019-08-09,3.86,1,133
4938126,Near UVillage/Greenlake Spacious  7,3074414,Melissa,Other neighborhoods,Bryant,47.67572,-122.28915,Private room,70,3,5,2019-06-24,0.10,82,356
4943016,Beautiful Modern Downtwn/Convention,3294357,Rachel & Grace,Downtown,First Hill,47.61133,-122.3306,Entire home/apt,185,3,17,2019-07-25,0.31,4,324
4950847,Spacious bedroom in family home,6223513,Siri,Lake City,Olympic Hills,47.72785,-122.30383,Private room,80,1,19,2018-09-02,0.49,3,229
4951079,Cozy modern bedroom in family home,6223513,Siri,Lake City,Olympic Hills,47.72703,-122.30427,Private room,72,1,1,2015-06-27,0.02,3,245
4951430,Queen Anne Classic Apartment,25523081,Michael,Queen Anne,Lower Queen Anne,47.62353,-122.35523,Entire home/apt,125,2,142,2019-08-12,2.59,1,80
4956142,Private Suite Filled with Light and Local Art,9019531,Derek,Central Area,Minor,47.60611,-122.31531,Entire home/apt,99,3,145,2019-08-05,4.56,1,78
4956314,Cozy Private Space North Seattle Private Parking,25547379,Fern,Lake City,Victory Heights,47.70719,-122.30692,Entire home/apt,71,1,385,2019-08-14,9.51,1,260
4968752,✦Perfect Location: Quiet St & Shops✦,25616243,Sarah,Other neighborhoods,Green Lake,47.67631,-122.32618,Entire home/apt,97,1,281,2019-07-27,5.10,1,39
4973204,Comforts of home -  Ideal location - Free parking,25636571,Ben,Queen Anne,Lower Queen Anne,47.62715,-122.35746,Entire home/apt,165,3,76,2019-07-26,1.40,1,49
4979309,Lovely private room/bath - Ballard,8334012,Christa,Ballard,West Woodland,47.66419,-122.36734,Private room,85,2,7,2016-10-23,0.18,1,0
4993710,"Cozy Condo in Fremont, with parking",25746073,Shawna,Other neighborhoods,Fremont,47.6534,-122.35352,Entire home/apt,113,1,141,2019-08-14,2.55,1,357
5006092,Spacious Studio close to UW campus,25816390,Susannah,Capitol Hill,Montlake,47.63799,-122.30401,Entire home/apt,94,2,182,2019-05-27,3.43,2,112
5014835,Beautiful Seattle Home ,10420224,Shirin,Other neighborhoods,Greenwood,47.68412,-122.34703,Entire home/apt,225,1,2,2015-07-04,0.04,1,0
5021969,Pioneer Square Apartment 202,6372203,Darcy,Downtown,Pioneer Square,47.60103,-122.3346,Entire home/apt,170,1,272,2019-07-30,5.05,7,338
5022572,Phinney Ridge Spacious 7+BR  View! Sleeps 20+,534305,Laurie,Other neighborhoods,Phinney Ridge,47.67306,-122.35164,Entire home/apt,450,3,57,2019-06-07,1.13,1,281
5029665,Greenlake View Home,6421859,Rosemary,Other neighborhoods,Phinney Ridge,47.68087,-122.35491,Entire home/apt,105,5,33,2019-03-31,0.60,1,104
5031285,Shared Space Main Temple Hondo,25971312,Enkyoji,Downtown,International District,47.59925,-122.32824,Shared room,55,1,321,2019-08-13,6.14,4,347
5031383,Shared Space Main Temple Hondo 2nd,25971312,Enkyoji,Downtown,International District,47.59931,-122.32832,Shared room,55,1,220,2019-08-06,4.47,4,349
5036739,Spacious Studio Condo ,25999682,Coleen,Downtown,First Hill,47.61183,-122.32941,Entire home/apt,250,1,0,,,1,0
5040885,Charming 1906 Craftsman,25355782,Jessica,Capitol Hill,Stevens,47.62962,-122.30744,Entire home/apt,207,3,34,2019-08-12,0.70,1,8
5052459,"View, Location and Plenty of Space",26032511,Tracy,Queen Anne,East Queen Anne,47.63051,-122.34502,Entire home/apt,158,2,137,2019-08-12,2.53,1,5
5056580,"Peaceful Home with Lush, Zen-Like Garden. Clean and Quiet.",193689,Eric,Beacon Hill,North Beacon Hill,47.5843,-122.31176,Entire home/apt,110,3,249,2019-08-06,4.68,1,131
5057466,1910 Neoclassical: Quiet & Spacious in N. Seattle,25041496,Eli,Other neighborhoods,Ravenna,47.67452,-122.30892,Private room,89,5,116,2019-06-25,2.20,1,0
5058086,Secluded Spa Retreat with Woodland Garden Deck in Queen Anne,10194168,Hollis,Queen Anne,North Queen Anne,47.64491,-122.37346,Entire home/apt,195,2,164,2019-08-12,3.13,1,329
5058302,City Living -Parking Included!,24148567,Marilyn,Downtown,Belltown,47.61511,-122.34869,Entire home/apt,120,2,130,2019-07-26,2.37,2,319
5060388,"Urban cabin with sleeping loft, full kitchen",9690840,Carol,Central Area,Atlantic,47.59958,-122.31315,Entire home/apt,98,2,274,2019-08-12,5.27,1,321
5061411,"2 car garage,94 walkscore, 3br. King Bed. 2100sf.",165390,Seth,Other neighborhoods,Fremont,47.65265,-122.34738,Entire home/apt,225,30,6,2017-03-17,0.11,5,266
5067177,Capitol Hill Excursion PartThree,7354306,Andrew,Capitol Hill,Broadway,47.62302,-122.32429,Private room,38,30,127,2019-05-25,2.60,7,82
5084451,Location and Comfort! Best area to stay in Seattle,15502197,Kimberley,Central Area,Minor,47.60998,-122.31482,Private room,55,2,63,2019-05-01,1.63,8,173
5093521,View  New Listing in Wallingford 201,3074414,Melissa,Other neighborhoods,Fremont,47.65624,-122.34679,Entire home/apt,125,1,10,2019-07-28,0.27,82,363
5096363,Cozy room in West Seattle,25963725,Emily,Delridge,High Point,47.53463,-122.36468,Private room,45,1,150,2019-07-29,2.70,1,288
5104918,Beautiful 2 Bed with Portage Bay + UW Campus Views,9555983,Dennis,Capitol Hill,Portage Bay,47.65112,-122.32043,Entire home/apt,197,2,165,2019-08-02,3.13,2,332
5116753,Light Filled Top Floor Condo,26435828,Matt,Central Area,Minor,47.61155,-122.31061,Entire home/apt,180,10,3,2018-05-01,0.08,1,0
5127766,Modern 1br - Walkscore 98!,1826258,Anutham,Capitol Hill,Broadway,47.61443,-122.31685,Entire home/apt,150,30,9,2015-08-09,0.18,3,0
5135992,Private Suite in Ballard Craftsman Bungalow,26553618,Annalisa,Ballard,Adams,47.67151,-122.38267,Private room,64,3,110,2019-08-14,3.20,1,0
5137315,Master Bedroom with Half Bath,26475960,David,Other neighborhoods,Bryant,47.66786,-122.28437,Private room,58,2,67,2019-08-02,1.48,7,149
5139005,Secret Garden | 9 miles to downtown,26513643,Linh,Rainier Valley,Rainier View,47.49882,-122.26795,Entire home/apt,49,1,76,2019-08-11,5.89,1,53
5143441,Seattle Charm,179626,Susan,Ballard,West Woodland,47.66494,-122.36168,Entire home/apt,120,2,212,2019-08-04,3.86,1,309
5143477,Modern townhouse near Lake Union,3279326,Matt,Queen Anne,East Queen Anne,47.63328,-122.34432,Shared room,500,1,0,,,1,0
5174876,Charming Private Studio in Seattle,26766503,Miriam,Central Area,Mann,47.61433,-122.30133,Entire home/apt,95,1,229,2019-07-23,4.23,1,45
5183164,Lovely Guest Room in Artist's Abode,4359532,Roseanne,Lake City,Meadowbrook,47.7092,-122.2979,Private room,40,2,191,2019-08-05,3.47,2,171
5213468,Ultra-Modern 1Bed w/ Amazing Views,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61126,-122.34162,Entire home/apt,300,2,66,2017-07-23,1.21,361,175
5219336,Cozy one-bedroom condo & parking,27003863,Mariana,Lake City,Victory Heights,47.71862,-122.29837,Entire home/apt,85,2,35,2019-03-22,0.68,2,344
5230748,West Seattle - quiet and interesting!,4380165,Chris,West Seattle,Seaview,47.55279,-122.38732,Entire home/apt,60,1,4,2016-09-23,0.11,1,166
5241773,"Cool/Fun House on Capitol Hill, Bdrm #2",27128557,Louis & Kevin,Central Area,Minor,47.61243,-122.3159,Private room,89,1,527,2019-08-10,9.72,4,194
5249093,"2 Bedroom, 2 Bath, Downtown Seattle",14980831,Rebecca,Downtown,First Hill,47.61318,-122.32908,Entire home/apt,185,3,139,2019-08-06,2.60,8,204
5252877,NEW Fremont Modern Luxurious 2 BDM,27189459,Fremont,Other neighborhoods,Fremont,47.65422,-122.34722,Entire home/apt,139,2,79,2019-08-10,1.48,4,335
5259194,"Fun/Cool House on Capitol Hill, Bdrm #1",27128557,Louis & Kevin,Central Area,Minor,47.6118,-122.31416,Private room,89,1,500,2019-08-14,9.12,4,190
5272327,Best location apt living in the city!,828164,Emily,Central Area,Harrison/Denny-Blaine,47.6225,-122.29562,Entire home/apt,94,2,98,2019-07-21,1.90,1,1
5277900,Lovely home close to town and lake,19779189,Liz,Central Area,Leschi,47.60393,-122.29452,Entire home/apt,225,3,40,2019-07-10,0.76,1,1
5297405,Charming Madison Park Tudor Home,27437331,Kerstin,Capitol Hill,Madison Park,47.63374,-122.28157,Entire home/apt,250,5,1,2016-09-05,0.03,1,0
5299060,In-City Suite Retreat Is A SUPERHOST!!,27054652,Dan,Delridge,North Delridge,47.5613,-122.3624,Entire home/apt,70,7,87,2019-07-20,1.62,1,327
5304739,★ 800sqft ★ Private Entr + Bath ★Near Carkeek Park,13004337,Joe & Shannon,Other neighborhoods,Broadview,47.7173,-122.36509,Entire home/apt,81,1,207,2019-08-15,3.81,1,266
5308339,Room w/ full bathroom & entrance,17476632,Hitomi,Northgate,Haller Lake,47.71914,-122.32791,Private room,70,1,13,2018-04-02,0.24,1,0
5324459,Cozy nest with private bathroom,2287724,Peggy,West Seattle,North Admiral,47.57783,-122.38929,Private room,47,2,125,2019-07-20,2.28,2,121
5328449,Spectacular View on Capitol Hill,1870462,Amy & Sean,Central Area,Minor,47.61154,-122.31433,Entire home/apt,175,2,220,2019-08-11,4.11,1,303
5336585,Beautiful Loft Apartment UW ,27656377,Alex,Other neighborhoods,Wallingford,47.66167,-122.33374,Entire home/apt,75,1,1,2015-03-07,0.02,1,0
5337848,Quaint Backyard Cottage in Seattle,27663401,Manlio,Northgate,Maple Leaf,47.70054,-122.31741,Entire home/apt,125,2,145,2019-08-15,2.70,1,340
5340242,Spacious Green Lake & Bryant/UW (4),3074414,Melissa,Other neighborhoods,Bryant,47.67644,-122.28924,Entire home/apt,89,1,17,2019-07-28,0.35,82,316
5340274,West Seattle escape,27673976,Don,Delridge,High Point,47.55044,-122.3723,Private room,70,1,74,2019-08-09,3.87,4,261
5352741,Spacious bedroom near UW & parking,27003863,Mariana,Lake City,Victory Heights,47.71655,-122.29819,Private room,70,3,4,2016-08-24,0.08,2,339
5362889,2 BR Next To Space Needle & Arena!!,27322459,Drew,Queen Anne,Lower Queen Anne,47.6225,-122.35584,Entire home/apt,137,30,238,2019-05-13,4.43,2,334
5364244,Loyal Heights Guest House,25274592,Kassy,Ballard,Loyal Heights,47.68507,-122.39262,Entire home/apt,129,2,64,2019-08-03,1.18,1,297
5364414,"Water, Mountain, and City Views from the Black Leather Sofa",14049461,Philip,Ballard,Sunset Hill,47.66917,-122.40058,Entire home/apt,250,2,138,2019-07-29,2.58,1,61
5364580,Dine in the Treetops at a Secluded Mid-century Hideaway,15823970,Linda,Delridge,North Delridge,47.56451,-122.36177,Entire home/apt,220,2,205,2019-08-13,3.89,1,136
5365612,Bedroom in Modern townhouse,27329128,Jorge,Beacon Hill,North Beacon Hill,47.58345,-122.31647,Private room,75,1,27,2019-06-30,0.50,2,71
5372181,Modern Alki Beach House,5464287,Kelly,West Seattle,North Admiral,47.58018,-122.40263,Entire home/apt,275,30,8,2015-08-24,0.15,1,0
5383192,Walk everywhere— ideal for families!,27606550,Christine,Queen Anne,West Queen Anne,47.63933,-122.3616,Entire home/apt,79,3,3,2018-12-25,0.06,1,0
5386937,Historic Capitol Hill Apartment,27919460,Princeton,Capitol Hill,Stevens,47.61638,-122.31158,Entire home/apt,110,2,239,2019-07-31,4.37,1,65
5394659,Urban Family-Friendly Neighborhood,19783937,Marya,Central Area,Madrona,47.61018,-122.29055,Entire home/apt,300,3,3,2018-07-07,0.08,1,0
5397134,Spacious Green Lake Suite,1783367,Scott,Other neighborhoods,Roosevelt,47.68039,-122.31868,Entire home/apt,100,3,79,2019-08-03,1.47,1,147
5405643,Comfy Queen Anne Digs,10952315,Camille,Queen Anne,North Queen Anne,47.65017,-122.3676,Entire home/apt,99,2,155,2017-09-09,2.94,1,0
5413564,Remodeled Craftsman House- Ravenna,28062101,John,Other neighborhoods,Ravenna,47.67056,-122.29795,Entire home/apt,100,4,4,2018-01-02,0.09,1,0
5422881,"Lovely Room, Cozy Apt, Great View - Capitol Hill",26326126,Dan,Capitol Hill,Broadway,47.62346,-122.32734,Private room,79,60,7,2019-07-31,0.17,1,303
5423692,Cozy Room Near UW,11613383,Brady,University District,University District,47.66779,-122.31998,Private room,72,2,149,2019-08-09,2.77,2,351
5424448,Beautiful Tudor Home Water View,5976835,Susannah,Seward Park,Seward Park,47.5596,-122.27215,Entire home/apt,250,2,2,2019-07-02,0.04,1,290
5457915,Serenity in Seattle near UW,21106792,Susan M,Other neighborhoods,Bryant,47.67408,-122.28907,Private room,45,2,28,2019-08-16,0.54,1,231
5463856,3 bdrm 2.5 ba West Seattle Luxury,28339157,Claire,West Seattle,Seaview,47.5523,-122.39327,Entire home/apt,225,2,24,2019-08-02,0.62,1,25
5466184,3 rooms and Get anywhere fast!,28349883,Neil,Rainier Valley,Columbia City,47.56107,-122.29448,Private room,99,3,0,,,1,0
5470629,Ballard Garden Apartment,28375755,Barbara,Ballard,Adams,47.6726,-122.38844,Entire home/apt,115,3,133,2019-08-11,2.59,1,133
5470943,Explore Capitol Hill from a Roomy Apartment,13669439,Matthew,Capitol Hill,Stevens,47.63146,-122.30847,Entire home/apt,133,2,255,2019-08-07,4.95,3,339
5471427,Amaze Seattle Greenlake Ravenna Cowen Park UW bike,28379912,Daniel James,Other neighborhoods,Ravenna,47.67847,-122.31095,Private room,30,30,38,2019-07-28,0.73,9,45
5473498,"Seattle UW Greenlake Ravenna, Cowen Park walk",28379912,Daniel James,Other neighborhoods,Ravenna,47.67858,-122.309,Private room,47,30,27,2019-03-31,0.52,9,153
5481298,Modern Capitol Hill 1-bedroom,6195485,Stefanie,Capitol Hill,Broadway,47.62258,-122.3149,Entire home/apt,180,1,59,2017-08-25,1.58,1,0
5500398,Cozy Room w Private Bathroom+Garden,28529868,Xinwei,Other neighborhoods,Greenwood,47.69972,-122.34509,Private room,66,2,25,2016-04-05,0.47,1,229
5524530,Special Events Venue and Guesthouse,9555890,Melissa,Central Area,Minor,47.6068,-122.30909,Entire home/apt,350,1,35,2019-06-17,0.67,6,212
5525073,Location & Luxury at a Great Price!,28653007,Andrew,Other neighborhoods,Fremont,47.65202,-122.34592,Entire home/apt,145,3,41,2019-07-24,0.83,3,318
5538874,Nice Cozy Futon in Mapleleaf,10590193,Cheryl,Northgate,Maple Leaf,47.70438,-122.3221,Shared room,30,2,3,2015-09-12,0.06,2,1
5578943,Madrona Studio w/Private Entrance,26630462,Gretchen & Sidney,Central Area,Madrona,47.61636,-122.29134,Private room,81,3,157,2019-08-16,3.00,1,143
5580773,Bright 2B Apartment on Beacon Hill,4183116,Nilda,Beacon Hill,North Beacon Hill,47.58017,-122.31173,Entire home/apt,65,2,39,2019-08-17,0.76,1,0
5581705,Private Apartment by University of WA & Greenlake,6587854,Aliza,Other neighborhoods,Roosevelt,47.67257,-122.3168,Entire home/apt,155,2,42,2019-08-02,2.23,1,297
5593981,Breathtaking view From Capitol Hill,16685525,Trish,Capitol Hill,Broadway,47.62309,-122.32781,Entire home/apt,225,1,0,,,1,0
5602370,Live Like a Local: 3 blocks to Green Lake,11839982,Rebecca,Other neighborhoods,Green Lake,47.68587,-122.32757,Entire home/apt,109,30,8,2019-05-31,0.17,1,247
5607404,Newly remodeled 2 bed townhouse! ,29071188,Khrystyna,Northgate,Pinehurst,47.71245,-122.32642,Entire home/apt,125,1,10,2019-07-18,0.20,1,339
5619052,"2BR/1BA+1 Sofa Bed, Walk to UW ",22890326,Shuxuan,Other neighborhoods,Laurelhurst,47.66252,-122.28392,Entire home/apt,120,1,0,,,1,0
5620306,Enjoyable private bedroom w/gorgeous views,29133654,Muna,Queen Anne,Lower Queen Anne,47.62384,-122.36216,Private room,70,2,16,2019-06-21,0.34,3,20
5620688,Studio furnished apt in Cap Hill,10838708,Boris,Capitol Hill,Broadway,47.6261,-122.32305,Entire home/apt,98,17,4,2018-09-23,0.10,1,21
5630783,Green Lake Courtyard Studio,29181914,Chris & Maria,Other neighborhoods,Green Lake,47.67051,-122.33891,Entire home/apt,125,2,96,2019-01-28,1.79,1,0
5640722,A Touch of Europe #1 or Ideal for Solo Traveler#2,2696775,Elfriede,Other neighborhoods,Greenwood,47.69722,-122.34876,Private room,42,3,141,2019-08-09,2.64,2,294
5648564,Queen Anne 2 Bdrm/1.5 Ba/1k sq ft,24091986,Greg,Queen Anne,North Queen Anne,47.64726,-122.35932,Entire home/apt,125,5,26,2019-08-11,0.53,1,336
5652705,Northern Lights Cottage,33360,Laura,West Seattle,Fairmount Park,47.55597,-122.38397,Entire home/apt,125,3,48,2019-08-16,0.94,7,103
5653726,"Spacious, two bedrooms, Walk to UW Top fl 45",3074414,Melissa,University District,University District,47.65842,-122.31796,Entire home/apt,99,1,28,2019-07-28,0.52,82,269
5661109,New townhome close to Seattle downtown,29344705,Prashant,Central Area,Atlantic,47.58565,-122.30201,Private room,60,7,0,,,2,0
5670781,Centrally located sanctuary,5420191,Honora,Central Area,Mann,47.60958,-122.29886,Entire home/apt,170,2,183,2019-08-11,3.72,1,255
5673552,Beautiful loft in downtown Fremont,28007250,Brittney,Other neighborhoods,Fremont,47.65012,-122.34328,Entire home/apt,200,2,25,2017-09-03,0.48,1,0
5680462,Modern Farmhouse w/ Yard *Great 4 Groups & Family*,22372266,Sarah,Queen Anne,West Queen Anne,47.63802,-122.36505,Entire home/apt,386,2,103,2019-07-12,2.02,2,314
5682316,Walk to Live Music Venues From a Columbia City Hideaway,4610250,Elyse And Earl,Rainier Valley,Columbia City,47.56361,-122.28905,Entire home/apt,94,1,247,2019-08-16,4.71,1,74
5685908,"Amazing Location, Luxury Townhouse!",5320481,Cynthia,Capitol Hill,Stevens,47.61687,-122.31074,Private room,118,2,21,2017-01-13,0.40,1,0
5686404,Amazing View over Greenlake,12375058,William,Other neighborhoods,Phinney Ridge,47.67455,-122.34887,Entire home/apt,300,3,10,2017-07-02,0.19,1,362
5686435,Beautiful Queen Anne Home,5072241,Jennifer,Queen Anne,North Queen Anne,47.64262,-122.36435,Entire home/apt,445,2,31,2019-06-19,0.61,1,258
5695344,Sanctuary Room in Artist's Abode,4359532,Roseanne,Lake City,Meadowbrook,47.70935,-122.29797,Private room,60,1,56,2019-08-17,1.07,2,348
5705161,Best Seattle Views! Private bedroom & bathroom!,29481973,Chris,Beacon Hill,North Beacon Hill,47.59079,-122.31708,Private room,84,2,381,2019-08-01,7.10,1,11
5719631,Steps to UW spacious New carpet 33,3074414,Melissa,University District,University District,47.65893,-122.31631,Entire home/apt,90,2,14,2019-06-27,0.28,82,343
5736761,"Sunny, Warm Ballard Home",12483454,Kelly,Ballard,West Woodland,47.67501,-122.36917,Entire home/apt,450,4,9,2018-08-11,0.18,2,2
5749958,Beautiful Phinney/Ballard Retreat,3751963,Alan & Katence,Ballard,West Woodland,47.66884,-122.36838,Entire home/apt,144,2,79,2019-07-28,1.51,1,16
5760430,Eco-Friendly MIL Apartment,29884019,Dana,Central Area,Harrison/Denny-Blaine,47.62389,-122.29469,Entire home/apt,140,3,89,2019-08-02,2.33,1,109
5762522,Lake View! S. Seattle 1912 Craftsman,5382803,Paul,Rainier Valley,Rainier Beach,47.5099,-122.24278,Entire home/apt,200,3,6,2019-07-26,0.40,1,0
5766989,Everything you need in Fremont.,22071593,Brian,Other neighborhoods,Fremont,47.65261,-122.35237,Entire home/apt,85,1,87,2016-10-31,1.63,1,0
5785382,Amazing Location Near Pikes Place!,4962900,Stay Alfred,Downtown,Central Business District,47.60728,-122.34028,Entire home/apt,999,2,5,2019-04-21,0.10,94,335
5786855,Comfy Capitol Hill couch with a view,5279503,Coleman,Capitol Hill,Broadway,47.62075,-122.32577,Private room,75,5,0,,,2,0
5787922,Secret Garden W/Private Patio/Prkng,30030857,Deb,Other neighborhoods,Fremont,47.65589,-122.35264,Entire home/apt,150,2,172,2018-09-26,3.34,1,0
5792683,Modern & cozy studio,20046375,Hila,Central Area,Atlantic,47.59371,-122.30419,Entire home/apt,68,1,94,2019-08-02,1.89,2,309
5794198,Historic/Modern 2BR in Central District,16752511,Breese & Drew,Central Area,Minor,47.60213,-122.30375,Entire home/apt,159,3,9,2017-09-04,0.28,1,0
5804875,A Place For A Family,30115945,Nick,Seward Park,Seward Park,47.55184,-122.26228,Entire home/apt,95,1,130,2019-08-13,2.88,1,40
5805162,Spacious Bryant Apartment; walk to UW & hospitals,673805,Amy,Other neighborhoods,Ravenna,47.66844,-122.29857,Entire home/apt,115,2,127,2019-06-27,2.43,2,132
5825701,"GREAT HOUSE, FANTASTIC LOCATION",4181260,Joe,Northgate,Maple Leaf,47.69495,-122.31989,Entire home/apt,175,3,189,2019-07-28,3.59,2,318
5832908,"Convenient Location,1 Bedroom 1 Bath Brand New",25243138,Mat,Beacon Hill,North Beacon Hill,47.58791,-122.3082,Entire home/apt,90,1,197,2019-08-08,4.74,1,62
5834820,"Enjoy Lake, Seward Park & the City",21286518,John And Carol,Seward Park,Seward Park,47.55864,-122.26448,Private room,55,2,101,2019-08-13,1.93,1,144
5851948,Private room in cute house,26607215,Sydney,Lake City,Matthews Beach,47.70299,-122.2807,Private room,50,1,2,2016-05-23,0.05,1,0
5873892,302 Beacon hill double bedroom,20448703,Jennifer,Beacon Hill,Mid-Beacon Hill,47.54444,-122.3012,Private room,58,2,167,2019-08-08,3.21,3,65
5882923,Home apartment with all the comfort.,30550537,Terry,Other neighborhoods,Phinney Ridge,47.68087,-122.35613,Entire home/apt,95,2,221,2019-08-05,4.17,1,335
5900224,Walk to the best spots in Seattle!,29824474,Rachael,Downtown,Belltown,47.61431,-122.34726,Entire home/apt,170,3,175,2019-08-01,3.35,1,168
5905958,Relax in the Heart of Fremont,2661374,Rachel,Other neighborhoods,Fremont,47.65093,-122.34625,Entire home/apt,95,1,7,2015-10-18,0.14,1,0
5918741,Historic downtown studio (+parking),17225510,Jk,Downtown,Belltown,47.61372,-122.34464,Entire home/apt,99,2,278,2019-08-01,5.39,1,113
5919096,Ballard Victorian 900 sq ft apt,53050,Robert,Ballard,Adams,47.67142,-122.38539,Entire home/apt,129,5,24,2019-06-23,0.46,1,258
5956968,Studio unit w/ private entrance in a 1920s mansion,326758,Andrew,Queen Anne,West Queen Anne,47.63053,-122.36617,Entire home/apt,3000,2,42,2018-10-07,0.82,1,364
5968862,Charming Craftsman in Ballard,25602333,Casey & Anne,Ballard,Whittier Heights,47.68702,-122.37321,Entire home/apt,200,2,1,2015-06-27,0.02,1,0
5969069,"Urban oasis, perfect for dog owners",13240442,Adam,Capitol Hill,Stevens,47.6238,-122.30212,Entire home/apt,125,4,31,2019-05-18,0.59,3,184
5978160,Cozy Roosevelt Getaway,4784535,Diana And Brian,Other neighborhoods,Roosevelt,47.67787,-122.31594,Entire home/apt,80,2,125,2019-08-08,2.97,1,134
5978216,"Lg-Rm for 5, View, Easy to airport & downtown",31036041,Marlee,West Seattle,Gatewood,47.54571,-122.3818,Private room,58,2,191,2019-08-01,3.63,3,231
5978498,1914 Stunner View Ocean Mountain,31037494,Silvia,Queen Anne,West Queen Anne,47.64063,-122.37271,Entire home/apt,175,108,19,2016-08-30,0.38,1,229
5980730,Spacious Remodled Attic in U Village/UW,3074414,Melissa,Other neighborhoods,Ravenna,47.66538,-122.29721,Private room,69,1,6,2019-07-21,0.13,82,352
5991734,Quiet Seattle Cottage Nestled in the Trees,23169254,Jessica,West Seattle,North Admiral,47.57587,-122.39843,Entire home/apt,100,1,201,2019-08-03,3.90,1,134
6002165,Newly Remodeled (5B/3Ba) by Alki Beach & Downtown,4634468,Amy,West Seattle,Alki,47.56598,-122.39971,Entire home/apt,510,2,11,2019-07-29,0.22,1,50
6006900,A room near UW village,30745896,Zhehai,University District,University District,47.66453,-122.30445,Entire home/apt,40,1,0,,,1,0
6032726,Lovely spacious home in Seattle,31032387,Susan,Capitol Hill,Broadway,47.62705,-122.31954,Entire home/apt,700,3,61,2019-08-04,1.17,1,353
6043482,1 Room in Beautiful Fremont,4694909,Kevin,Other neighborhoods,Fremont,47.65774,-122.34992,Private room,50,1,1,2015-05-12,0.02,1,0
6066185,STYLISH CONDO SEATTLE CAPITOL HILL,15110637,Aj,Capitol Hill,Stevens,47.61499,-122.31184,Entire home/apt,225,2,58,2017-09-05,1.13,1,0
6066570,Classic Beautiful Seattle Home,28710626,David,Capitol Hill,Stevens,47.62883,-122.30541,Entire home/apt,750,5,3,2016-07-24,0.06,1,0
6074312,Balcony room with Lake & Mt. Views,12796487,Shannon,Capitol Hill,Stevens,47.6192,-122.30939,Private room,125,2,15,2019-05-05,0.30,12,31
6076158,Barn 11 : Walk to Downtown Seattle,31509,David,Capitol Hill,Broadway,47.61861,-122.3197,Entire home/apt,159,5,197,2019-08-13,3.79,6,36
6077760,Private Room and Patio with View,21288637,Alex,Cascade,Westlake,47.63398,-122.34153,Private room,200,1,38,2018-11-14,0.73,1,99
6078397,Tiny House in Seattle,31551373,Tipsy The Tiny,West Seattle,Genesee,47.56491,-122.3961,Entire home/apt,140,1,443,2019-08-15,11.64,1,320
6079216,Window with a view of Seattle's,4570545,Tony,Capitol Hill,Broadway,47.61745,-122.32678,Entire home/apt,220,1,13,2017-12-07,0.27,1,0
6079581,Sunny West Seattle Home,12092874,Craig And Sarah,West Seattle,Genesee,47.56848,-122.3818,Entire home/apt,185,4,12,2019-07-02,0.73,1,1
6087451,"Spacious, Modern Studio in Fremont",19598332,Reid,Other neighborhoods,Fremont,47.6559,-122.36102,Entire home/apt,114,1,330,2019-08-09,6.31,2,328
6091789,Big Family Friendly House in Central Seattle,6367857,Dan,Central Area,Minor,47.60848,-122.31069,Entire home/apt,275,4,4,2019-07-07,0.08,1,0
6101613,Charming Seattle Lake View House,10283735,Mayza,Lake City,Cedar Park,47.71803,-122.28333,Entire home/apt,199,2,36,2018-08-29,0.77,5,337
6108006,Park and Lake View Apartment,13774169,Peach,Seward Park,Seward Park,47.55582,-122.26535,Entire home/apt,127,3,132,2019-08-14,2.58,2,14
6115704,Downtown 2BR 2BA Waterview Condo,31730119,Alex,Downtown,Central Business District,47.60815,-122.33823,Entire home/apt,290,6,55,2018-07-26,1.06,1,229
6115807,Spacious 3BR/2BA  Family Home,13566271,Gene & Shannon,Queen Anne,East Queen Anne,47.63787,-122.35306,Entire home/apt,350,30,89,2019-08-11,1.78,3,347
